experiment,PID,group,data,Label,Metric,statistic,bias,std.error,conf.low,conf.high
felt touch,asd33,ASD,,love,F1chance,0.2857142857142857,-0.007425594560190818,0.07061535708330811,0.15384615384615385,0.4210526315789474
felt touch,asd33,ASD,,happiness,Recall,0.5,0.002132664007818752,0.1694555219699819,0.16666666666666666,0.8333333333333334
felt touch,asd33,ASD,,happiness,Precision,0.8333333333333334,-0.0021693192428486885,0.1751254278496878,0.5,1
felt touch,asd33,ASD,,happiness,Specificity,0.9074074074074074,6.27333128701002e-4,0.039691235009759074,0.8269230769230769,0.9811320754716981
felt touch,asd33,ASD,,happiness,F1,0.625,-0.014343223035482522,0.16040790806055596,0.25,0.8750000000000001
felt touch,asd33,ASD,,happiness,F1chance,0.2857142857142857,-0.004030090497335936,0.06999728775002256,0.15384615384615385,0.4210526315789474
felt touch,asd33,ASD,,calming,Recall,0.5,2.7898549249172344e-4,0.16413762613775337,0.16666666666666666,0.8
felt touch,asd33,ASD,,calming,Precision,0.4166666666666667,-0.003707119896226796,0.14641969606870375,0.125,0.6998045763784193
felt touch,asd33,ASD,,calming,Specificity,0.8958333333333334,-6.322835111740588e-4,0.042864866699372846,0.8043478260869565,0.9777777777777777
felt touch,asd33,ASD,,calming,F1,0.45454545454545453,-0.01364215237858063,0.13528926299441663,0.15384615384615383,0.6856434701859081
felt touch,asd33,ASD,,calming,F1chance,0.2857142857142857,-0.0015547977274300573,0.07100539988440378,0.125,0.4210526315789474
felt touch,asd33,ASD,,sadness,Recall,0,0,0,NA,NA
felt touch,asd33,ASD,,sadness,Precision,0,0,0,NA,NA
felt touch,asd33,ASD,,sadness,Specificity,0.8305084745762712,-0.0019686167027472834,0.0484414578684436,0.7288135593220338,0.9166666666666666
felt touch,asd33,ASD,,sadness,F1,0,0,0,NA,NA
felt touch,asd33,ASD,,sadness,F1chance,0.2857142857142857,-2.8715721274163997e-6,0.06978256529192153,0.15384615384615385,0.4210526315789474
felt touch,asd33,ASD,,gratitude,Recall,0.1,-6.209655547460974e-4,0.10402879085368122,0,0.3333333333333333
felt touch,asd33,ASD,,gratitude,Precision,1,-0.38,0.48562931937418674,0,1
felt touch,asd33,ASD,,gratitude,Specificity,0.847457627118644,7.555180159124486e-5,0.04728864308259598,0.7458703604695149,0.9322033898305084
felt touch,asd33,ASD,,gratitude,F1,0.18181818181818182,-0.01611126102140034,0.1592424945667926,0,0.5
felt touch,asd33,ASD,,gratitude,F1chance,0.2857142857142857,-0.0032782551385831527,0.07087502411637794,0.15384615384615385,0.4210526315789474
felt touch,sub01,Control,,attention,Recall,1,0,0,NA,NA
felt touch,sub01,Control,,attention,Precision,1,0,0,NA,NA
felt touch,sub01,Control,,attention,Specificity,1,0,0,NA,NA
felt touch,sub01,Control,,attention,F1,1,0,0,NA,NA
felt touch,sub01,Control,,attention,F1chance,0.2857142857142857,-0.001995575920253456,0.06564454942253489,0.15384615384615385,0.4
felt touch,sub01,Control,,love,Recall,0.9,-0.002057299889652864,0.10032887387704142,0.6666666666666666,1
felt touch,sub01,Control,,love,Precision,0.75,-5.189168244895681e-4,0.12729849749298483,0.5,1
felt touch,sub01,Control,,love,Specificity,0.9791666666666666,-4.907442424912922e-4,0.020580440864374862,0.9333333333333333,1
felt touch,sub01,Control,,love,F1,0.8181818181818182,-0.008710120621742923,0.0936418569390361,0.6,0.9599116345363288
felt touch,sub01,Control,,love,F1chance,0.2857142857142857,-0.003592015085716882,0.07125902877743649,0.15384615384615385,0.4210526315789474
felt touch,sub01,Control,,happiness,Recall,0.6,-0.0073666469667243994,0.16690099404450134,0.25,0.9
felt touch,sub01,Control,,happiness,Precision,1,-0.0020000000000000018,0.04469897088298564,1,1
felt touch,sub01,Control,,happiness,Specificity,0.9259259259259259,-7.009716085514262e-4,0.03569577661275948,0.8431801978884474,0.9824561403508771
felt touch,sub01,Control,,happiness,F1,0.7499999999999999,-0.020307343280095203,0.1406023656780008,0.4,0.9473684210526316
felt touch,sub01,Control,,happiness,F1chance,0.2857142857142857,-0.003929919383981961,0.07023378080810634,0.15384615384615385,0.4210526315789474
felt touch,sub01,Control,,calming,Recall,0.9,0.0014865336890491632,0.0994466969007821,0.6666666666666666,1
felt touch,sub01,Control,,calming,Precision,0.6923076923076923,-0.0026208106510754448,0.13279538084421041,0.4,0.9230769230769231
felt touch,sub01,Control,,calming,Specificity,0.9787234042553191,2.3436010478661284e-4,0.020826932692102715,0.9318181818181818,1
felt touch,sub01,Control,,calming,F1,0.7826086956521738,-0.008556975596812566,0.10466297461083364,0.5333333333333333,0.9411764705882353
felt touch,sub01,Control,,calming,F1chance,0.2857142857142857,-8.567436679425278e-4,0.07204765730820807,0.15384615384615385,0.4210526315789474
felt touch,sub01,Control,,sadness,Recall,0,0,0,NA,NA
felt touch,sub01,Control,,sadness,Precision,0,0,0,NA,NA
felt touch,sub01,Control,,sadness,Specificity,0.8076923076923077,0.0019771101973794503,0.054169501924716784,0.7037037037037037,0.9090909090909091
felt touch,sub01,Control,,sadness,F1,0,0,0,NA,NA
felt touch,sub01,Control,,sadness,F1chance,0.2857142857142857,-0.0055806624073369004,0.07017300167037527,0.15384615384615385,0.42051778798304246
felt touch,sub01,Control,,gratitude,Recall,0.1,-4.400878017751103e-4,0.10005655688974256,0,0.3333333333333333
felt touch,sub01,Control,,gratitude,Precision,0.1,-8.041178807433047e-5,0.1001534420503963,0,0.3333333333333333
felt touch,sub01,Control,,gratitude,Specificity,0.82,-8.582255242639558e-4,0.052961343593995264,0.7091422324662738,0.9166666666666666
felt touch,sub01,Control,,gratitude,F1,0.10000000000000002,-0.004615081056585826,0.09094046098779479,0,0.29629629629629634
felt touch,sub01,Control,,gratitude,F1chance,0.2857142857142857,-0.0010021160395521922,0.0680748838986566,0.15384615384615385,0.4210526315789474
felt touch,sub03,Control,,attention,Recall,1,0,0,NA,NA
felt touch,sub03,Control,,attention,Precision,0.5,-8.961741137779589e-4,0.11033129526542602,0.29411764705882354,0.7142857142857143
felt touch,sub03,Control,,attention,Specificity,1,0,0,NA,NA
felt touch,sub03,Control,,attention,F1,0.6666666666666666,-0.008101867347314773,0.09994951398103873,0.45454545454545453,0.8333333333333333
felt touch,sub03,Control,,attention,F1chance,0.2857142857142857,-0.00378297879444911,0.06817785685208393,0.15384615384615385,0.4210526315789474
felt touch,sub03,Control,,love,Recall,1,0,0,NA,NA
felt touch,sub03,Control,,love,Precision,1,0,0,NA,NA
felt touch,sub03,Control,,love,Specificity,1,0,0,NA,NA
felt touch,sub03,Control,,love,F1,1,0,0,NA,NA
felt touch,sub03,Control,,love,F1chance,0.2857142857142857,-7.018018387835445e-4,0.07034425079715312,0.15384615384615385,0.4210526315789474
felt touch,sub03,Control,,happiness,Recall,1,0,0,NA,NA
felt touch,sub03,Control,,happiness,Precision,1,0,0,NA,NA
felt touch,sub03,Control,,happiness,Specificity,1,0,0,NA,NA
felt touch,sub03,Control,,happiness,F1,1,0,0,NA,NA
felt touch,sub03,Control,,happiness,F1chance,0.2857142857142857,-0.0017605537455696596,0.07088577328987163,0.15384615384615385,0.4210526315789474
felt touch,sub03,Control,,calming,Recall,1,0,0,NA,NA
felt touch,sub03,Control,,calming,Precision,0.5,0.00258568670981163,0.10656847873388013,0.2857142857142857,0.7058823529411765
felt touch,sub03,Control,,calming,Specificity,1,0,0,NA,NA
felt touch,sub03,Control,,calming,F1,0.6666666666666666,-0.004540285920439202,0.09704137377608969,0.4444444444444445,0.8275862068965517
felt touch,sub03,Control,,calming,F1chance,0.2857142857142857,-0.0022647417391838953,0.0692243933812757,0.15384615384615385,0.4210526315789474
felt touch,sub03,Control,,sadness,Recall,0,0,0,NA,NA
felt touch,sub03,Control,,sadness,Precision,0,0,0,NA,NA
felt touch,sub03,Control,,sadness,Specificity,0.8333333333333334,0.0018500000000000183,0.04516642995947513,0.733756751180092,0.9166666666666666
felt touch,sub03,Control,,sadness,F1,0,0,0,NA,NA
felt touch,sub03,Control,,sadness,F1chance,0.2857142857142857,-0.00528540593340765,0.06626079179568574,0.15384615384615385,0.42051778798304246
felt touch,sub03,Control,,gratitude,Recall,0,0,0,NA,NA
felt touch,sub03,Control,,gratitude,Precision,0,0,0,NA,NA
felt touch,sub03,Control,,gratitude,Specificity,0.8333333333333334,8.333333333332416e-5,0.046853429489911155,0.75,0.9166666666666666
felt touch,sub03,Control,,gratitude,F1,0,0,0,NA,NA
felt touch,sub03,Control,,gratitude,F1chance,0.2857142857142857,-0.002878030275802246,0.06879062017532324,0.15384615384615385,0.4
felt touch,sub04,Control,,attention,Recall,1,0,0,NA,NA
felt touch,sub04,Control,,attention,Precision,0.5263157894736842,-0.0016426355223684297,0.11467539142498467,0.3,0.75
felt touch,sub04,Control,,attention,Specificity,1,0,0,NA,NA
felt touch,sub04,Control,,attention,F1,0.6896551724137931,-0.008978444602192437,0.10128482399635326,0.4615384615384615,0.8571428571428571
felt touch,sub04,Control,,attention,F1chance,0.2857142857142857,-2.796406257967732e-4,0.07049817921775353,0.15384615384615385,0.4210526315789474
felt touch,sub04,Control,,love,Recall,1,0,0,NA,NA
felt touch,sub04,Control,,love,Precision,0.625,7.729057668399708e-4,0.12455931734468127,0.3888888888888889,0.8821661391852538
felt touch,sub04,Control,,love,Specificity,1,0,0,NA,NA
felt touch,sub04,Control,,love,F1,0.7692307692307693,-0.006788454374662245,0.09712597533638904,0.56,0.9373941455383105
felt touch,sub04,Control,,love,F1chance,0.2857142857142857,-0.0050219047819640705,0.07057382220196698,0.15384615384615385,0.4210526315789474
felt touch,sub04,Control,,happiness,Recall,0.9,7.254698732639397e-4,0.10191237261702484,0.6666666666666666,1
felt touch,sub04,Control,,happiness,Precision,1,-0.0010000000000000009,0.03162277660168379,1,1
felt touch,sub04,Control,,happiness,Specificity,0.9803921568627451,9.70358216810796e-4,0.018667483768145924,0.9375,1
felt touch,sub04,Control,,happiness,F1,0.9473684210526316,-0.0029931211697140636,0.06478865280550823,0.8,1
felt touch,sub04,Control,,happiness,F1chance,0.2857142857142857,-0.006990450471851539,0.07223787015034437,0.12573283858092854,0.4210526315789474
felt touch,sub04,Control,,calming,Recall,0.5,-4.203502379973023e-4,0.1651909350652895,0.18228009219646404,0.8565379745046313
felt touch,sub04,Control,,calming,Precision,0.35714285714285715,-0.00908374433727982,0.13125840322779275,0.1111111111111111,0.625
felt touch,sub04,Control,,calming,Specificity,0.8913043478260869,0.0015894335438566554,0.046581888666838135,0.7954545454545454,0.9782608695652174
felt touch,sub04,Control,,calming,F1,0.41666666666666663,-0.017670248651425635,0.12746297449187977,0.14285714285714285,0.64
felt touch,sub04,Control,,calming,F1chance,0.2857142857142857,-0.00782811209830181,0.07403445179568174,0.125,0.4210526315789474
felt touch,sub04,Control,,sadness,Recall,0,0,0,NA,NA
felt touch,sub04,Control,,sadness,Precision,0,0,0,NA,NA
felt touch,sub04,Control,,sadness,Specificity,0.8333333333333334,-0.0027166666666667005,0.048145542587542056,0.7333333333333333,0.9166666666666666
felt touch,sub04,Control,,sadness,F1,0,0,0,NA,NA
felt touch,sub04,Control,,sadness,F1chance,0.2857142857142857,0.0010821618041572112,0.07063353714921267,0.15384615384615385,0.4210526315789474
felt touch,sub04,Control,,gratitude,Recall,0,0,0,NA,NA
felt touch,sub04,Control,,gratitude,Precision,0,0,0,NA,NA
felt touch,sub04,Control,,gratitude,Specificity,0.8333333333333334,-0.002766666666666695,0.04846791865903815,0.7333333333333333,0.9166666666666666
felt touch,sub04,Control,,gratitude,F1,0,0,0,NA,NA
felt touch,sub04,Control,,gratitude,F1chance,0.2857142857142857,0.0011426409210924526,0.07048706509900476,0.15384615384615385,0.4210526315789474
felt touch,sub05,Control,,attention,Recall,1,0,0,NA,NA
felt touch,sub05,Control,,attention,Precision,1,0,0,NA,NA
felt touch,sub05,Control,,attention,Specificity,1,0,0,NA,NA
felt touch,sub05,Control,,attention,F1,1,0,0,NA,NA
felt touch,sub05,Control,,attention,F1chance,0.2857142857142857,-9.310525523872903e-4,0.06975283071742436,0.15384615384615385,0.4210526315789474
felt touch,sub05,Control,,love,Recall,1,0,0,NA,NA
felt touch,sub05,Control,,love,Precision,0.45454545454545453,-0.0014693111735052389,0.1069575990348062,0.25,0.6538461538461539
felt touch,sub05,Control,,love,Specificity,1,0,0,NA,NA
felt touch,sub05,Control,,love,F1,0.625,-0.008942057889330335,0.10322418681908058,0.4,0.7906976744186047
felt touch,sub05,Control,,love,F1chance,0.2857142857142857,-0.005351452707368531,0.06963245572257742,0.15384615384615385,0.4210526315789474
felt touch,sub05,Control,,happiness,Recall,0.1,-0.002676021252569244,0.0993642277254693,0,0.3333333333333333
felt touch,sub05,Control,,happiness,Precision,1,-0.37,0.48304589153964794,0,1
felt touch,sub05,Control,,happiness,Specificity,0.847457627118644,-6.753510582949707e-4,0.04778513965212024,0.75,0.9333333333333333
felt touch,sub05,Control,,happiness,F1,0.18181818181818182,-0.01827187271269584,0.15407522213320635,0,0.5
felt touch,sub05,Control,,happiness,F1chance,0.2857142857142857,-0.0026801319303747517,0.07158712473345592,0.15384615384615385,0.4210526315789474
felt touch,sub05,Control,,calming,Recall,0.1,-3.443299175884401e-4,0.10112210123745671,0,0.3333333333333333
felt touch,sub05,Control,,calming,Precision,0.14285714285714285,-0.005086020923520923,0.1382243530550509,0,0.5
felt touch,sub05,Control,,calming,Specificity,0.8301886792452831,0.0027772665636450755,0.049860130564847685,0.7321428571428571,0.9259259259259259
felt touch,sub05,Control,,calming,F1,0.11764705882352941,-0.008128302786662586,0.10436979718662072,0,0.34782608695652173
felt touch,sub05,Control,,calming,F1chance,0.2857142857142857,-0.007242269710163618,0.0685106038679842,0.15384615384615385,0.4
felt touch,sub05,Control,,sadness,Recall,0.8,-0.0034104535170712547,0.13346320889954394,0.5,1
felt touch,sub05,Control,,sadness,Precision,0.6666666666666666,-0.0011846995435129681,0.14165990598545572,0.375,0.9166666666666666
felt touch,sub05,Control,,sadness,Specificity,0.9583333333333334,-0.001294318989803589,0.028990007415714433,0.8936170212765957,1
felt touch,sub05,Control,,sadness,F1,0.7272727272727272,-0.012341323851605246,0.11377774913112551,0.4615384615384615,0.8999123963075674
felt touch,sub05,Control,,sadness,F1chance,0.2857142857142857,-0.0012724572958494607,0.07042606887768528,0.125,0.4210526315789474
felt touch,sub05,Control,,gratitude,Recall,0,0,0,NA,NA
felt touch,sub05,Control,,gratitude,Precision,0,0,0,NA,NA
felt touch,sub05,Control,,gratitude,Specificity,0.8333333333333334,-0.00216666666666665,0.05010027759996316,0.7333333333333333,0.9166666666666666
felt touch,sub05,Control,,gratitude,F1,0,0,0,NA,NA
felt touch,sub05,Control,,gratitude,F1chance,0.2857142857142857,6.082025069825692e-5,0.07291550029552739,0.15384615384615385,0.4210526315789474
felt touch,sub06,Control,,attention,Recall,0.9,-9.349664826058257e-4,0.09577527851637187,0.6666666666666666,1
felt touch,sub06,Control,,attention,Precision,0.9,0.0031541393462058975,0.09655827080377564,0.6666666666666666,1
felt touch,sub06,Control,,attention,Specificity,0.98,4.554082966845563e-6,0.01895229792282255,0.9375,1
felt touch,sub06,Control,,attention,F1,0.9,-0.0034916034205292323,0.07514721829858485,0.7146156502702016,1
felt touch,sub06,Control,,attention,F1chance,0.2857142857142857,-0.002059816207422238,0.0709672966034709,0.15384615384615385,0.4210526315789474
felt touch,sub06,Control,,love,Recall,0.8,0.002223591668908953,0.13769810941134977,0.5,1
felt touch,sub06,Control,,love,Precision,0.6666666666666666,-0.008522667976158638,0.1413822062324722,0.375,0.9284318402702996
felt touch,sub06,Control,,love,Specificity,0.9583333333333334,0.0014898670670279168,0.028956763631975028,0.8936170212765957,1
felt touch,sub06,Control,,love,F1,0.7272727272727272,-0.014787304002001567,0.11636409990425194,0.4350280683169616,0.9090909090909091
felt touch,sub06,Control,,love,F1chance,0.2857142857142857,-0.006968717372508926,0.07052962646590308,0.15384615384615385,0.4
felt touch,sub06,Control,,happiness,Recall,0.8,0.0023811778091189506,0.1330924033700965,0.5,1
felt touch,sub06,Control,,happiness,Precision,0.8888888888888888,-0.0038646312837489205,0.1119182707598541,0.625,1
felt touch,sub06,Control,,happiness,Specificity,0.9607843137254902,2.8183193359099246e-4,0.027282822965422185,0.8980110307567459,1
felt touch,sub06,Control,,happiness,F1,0.8421052631578948,-0.00858015502033549,0.09985378440066506,0.5885341773035944,1
felt touch,sub06,Control,,happiness,F1chance,0.2857142857142857,-8.203675356074358e-4,0.069000213450921,0.15384615384615385,0.4210526315789474
felt touch,sub06,Control,,calming,Recall,1,0,0,NA,NA
felt touch,sub06,Control,,calming,Precision,0.5555555555555556,0.006813571061871859,0.11699843194118056,0.3333333333333333,0.7893781764255433
felt touch,sub06,Control,,calming,Specificity,1,0,0,NA,NA
felt touch,sub06,Control,,calming,F1,0.7142857142857143,-0.001735567343417177,0.09871071064955447,0.5,0.8822931645392812
felt touch,sub06,Control,,calming,F1chance,0.2857142857142857,-0.00222882295505783,0.07009187100250266,0.15384615384615385,0.4210526315789474
felt touch,sub06,Control,,sadness,Recall,0.2,0.0027262851527557197,0.1373829985678182,0,0.5
felt touch,sub06,Control,,sadness,Precision,0.6666666666666666,-0.03479761904761902,0.3304626336264043,0,1
felt touch,sub06,Control,,sadness,Specificity,0.8596491228070176,-1.0891756856001855e-4,0.046086230129089176,0.7627118644067796,0.9454022537136079
felt touch,sub06,Control,,sadness,F1,0.30769230769230765,-0.015161534568839674,0.17278462459718705,0,0.6153846153846154
felt touch,sub06,Control,,sadness,F1chance,0.2857142857142857,-0.002178053380482936,0.0699102764286171,0.15384615384615385,0.4210526315789474
felt touch,sub06,Control,,gratitude,Recall,0.2,-0.0012168492541170806,0.13647956207953005,0,0.5
felt touch,sub06,Control,,gratitude,Precision,0.3333333333333333,0.002543792318792315,0.22358555594838012,0,0.8333333333333334
felt touch,sub06,Control,,gratitude,Specificity,0.8518518518518519,-3.4085694500252117e-7,0.04901550769701865,0.75,0.9444444444444444
felt touch,sub06,Control,,gratitude,F1,0.25,-0.01285021636705072,0.14799377206524414,0,0.5333333333333333
felt touch,sub06,Control,,gratitude,F1chance,0.2857142857142857,-0.0030507060540205244,0.07147866050388889,0.15384615384615385,0.4210526315789474
felt touch,sub07,Control,,attention,Recall,0.9,0.0020950444421419245,0.0977315322152578,0.6666666666666666,1
felt touch,sub07,Control,,attention,Precision,1,0,0,NA,NA
felt touch,sub07,Control,,attention,Specificity,0.9803921568627451,2.5580636144773017e-5,0.019334873085530984,0.9375324044270479,1
felt touch,sub07,Control,,attention,F1,0.9473684210526316,-0.0017650225471801395,0.05711782937440349,0.8,1
felt touch,sub07,Control,,attention,F1chance,0.2857142857142857,1.533783948601264e-4,0.07180982568336951,0.15384615384615385,0.4210526315789474
felt touch,sub07,Control,,love,Recall,1,0,0,NA,NA
felt touch,sub07,Control,,love,Precision,0.5263157894736842,-0.0016143934444303731,0.11404083652058059,0.3001104568295892,0.7497238579260274
felt touch,sub07,Control,,love,Specificity,1,0,0,NA,NA
felt touch,sub07,Control,,love,F1,0.6896551724137931,-0.008849516724139583,0.10037852835676007,0.4616687439528488,0.8569613923513894
felt touch,sub07,Control,,love,F1chance,0.2857142857142857,-0.004665101795592985,0.06807486092662872,0.15384615384615385,0.4
felt touch,sub07,Control,,happiness,Recall,1,0,0,NA,NA
felt touch,sub07,Control,,happiness,Precision,1,0,0,NA,NA
felt touch,sub07,Control,,happiness,Specificity,1,0,0,NA,NA
felt touch,sub07,Control,,happiness,F1,1,0,0,NA,NA
felt touch,sub07,Control,,happiness,F1chance,0.2857142857142857,-0.0033310838879711535,0.07071985341758658,0.15384615384615385,0.4210526315789474
felt touch,sub07,Control,,calming,Recall,0.1,-0.005693312539713474,0.09771034336758441,0,0.3333333333333333
felt touch,sub07,Control,,calming,Precision,0.09090909090909091,-0.004084671769578899,0.09150227461815544,0,0.2857142857142857
felt touch,sub07,Control,,calming,Specificity,0.8163265306122449,4.4450761705838726e-4,0.05475188394982955,0.6956521739130435,0.9183673469387755
felt touch,sub07,Control,,calming,F1,0.09523809523809525,-0.008544542023773541,0.08744898383823087,0,0.27272727272727276
felt touch,sub07,Control,,calming,F1chance,0.2857142857142857,-0.004209023108655285,0.0695455892724355,0.15384615384615385,0.4210526315789474
felt touch,sub07,Control,,sadness,Recall,0.1,-4.401029483072916e-4,0.10226800508825332,0,0.3333333333333333
felt touch,sub07,Control,,sadness,Precision,1,-0.376,0.4846223879051182,0,1
felt touch,sub07,Control,,sadness,Specificity,0.847457627118644,-8.278261337951731e-4,0.047850697705521514,0.7414906709708016,0.9322033898305084
felt touch,sub07,Control,,sadness,F1,0.18181818181818182,-0.015384301219263541,0.15871452399336286,0,0.5
felt touch,sub07,Control,,sadness,F1chance,0.2857142857142857,-0.00181674942988852,0.07103734425512781,0.15384615384615385,0.44103749000398873
felt touch,sub07,Control,,gratitude,Recall,0.7,0.004882514539983673,0.1545657329867101,0.3752442795269762,1
felt touch,sub07,Control,,gratitude,Precision,0.7,-0.0053322663447663565,0.14639364056686455,0.375,1
felt touch,sub07,Control,,gratitude,Specificity,0.94,7.54128511327723e-4,0.03396528443654176,0.8654171859882123,1
felt touch,sub07,Control,,gratitude,F1,0.7,-0.011817865931626925,0.12426991011790801,0.39999999999999997,0.9
felt touch,sub07,Control,,gratitude,F1chance,0.2857142857142857,-0.0034678481957791663,0.0702647303246182,0.15384615384615385,0.4210526315789474
felt touch,sub08,Control,,attention,Recall,1,0,0,NA,NA
felt touch,sub08,Control,,attention,Precision,0.8333333333333334,-3.4321641083823184e-4,0.11311989383267625,0.6,1
felt touch,sub08,Control,,attention,Specificity,1,0,0,NA,NA
felt touch,sub08,Control,,attention,F1,0.9090909090909091,-0.004614059111866742,0.07200563373074437,0.7499999999999999,1
felt touch,sub08,Control,,attention,F1chance,0.2857142857142857,-0.0014115456017393946,0.06966402902224646,0.125,0.4
felt touch,sub08,Control,,love,Recall,0.6,-0.0025503267673159247,0.16048392901765365,0.26682063679276075,0.8997177214354947
felt touch,sub08,Control,,love,Precision,0.46153846153846156,0.0014184023156290637,0.13533692059270006,0.2,0.7272727272727273
felt touch,sub08,Control,,love,Specificity,0.9148936170212766,-0.0016525605548574074,0.04034768153313087,0.8235943863703465,0.9795918367346939
felt touch,sub08,Control,,love,F1,0.5217391304347826,-0.010389629218049312,0.128311746558247,0.2610168409901769,0.7428033755115226
felt touch,sub08,Control,,love,F1chance,0.2857142857142857,7.966222945026691e-4,0.06877740088860318,0.15384615384615385,0.4210526315789474
felt touch,sub08,Control,,happiness,Recall,0,0,0,NA,NA
felt touch,sub08,Control,,happiness,Precision,0,0,0,NA,NA
felt touch,sub08,Control,,happiness,Specificity,0.8148148148148148,0.004220031443303629,0.0510048656735546,0.7143541915655135,0.9198423133536212
felt touch,sub08,Control,,happiness,F1,0,0,0,NA,NA
felt touch,sub08,Control,,happiness,F1chance,0.2857142857142857,-0.008401824546933945,0.06828582890343678,0.12573283858092854,0.4
felt touch,sub08,Control,,calming,Recall,0.4,-0.0013895511265480387,0.15413853677367614,0.1111111111111111,0.7142857142857143
felt touch,sub08,Control,,calming,Precision,0.4,-0.0052924993865783865,0.15199353361969395,0.1111111111111111,0.6666666666666666
felt touch,sub08,Control,,calming,Specificity,0.88,2.928830407734617e-4,0.04423775806280423,0.7843137254901961,0.9607643881797604
felt touch,sub08,Control,,calming,F1,0.4000000000000001,-0.015243923659202796,0.13375803128094813,0.11764705882352941,0.6363636363636365
felt touch,sub08,Control,,calming,F1chance,0.2857142857142857,-0.004111566965735447,0.06885392805402389,0.15384615384615385,0.4210526315789474
felt touch,sub08,Control,,sadness,Recall,0,0,0,NA,NA
felt touch,sub08,Control,,sadness,Precision,0,0,0,NA,NA
felt touch,sub08,Control,,sadness,Specificity,0.8333333333333334,-0.0015500000000000513,0.048191492194368905,0.7333333333333333,0.9166666666666666
felt touch,sub08,Control,,sadness,F1,0,0,0,NA,NA
felt touch,sub08,Control,,sadness,F1chance,0.2857142857142857,-6.121263488869655e-4,0.07017838530208273,0.15384615384615385,0.4210526315789474
felt touch,sub08,Control,,gratitude,Recall,0.4,-0.002448691998575947,0.15842934857735924,0.09114004609823202,0.7142857142857143
felt touch,sub08,Control,,gratitude,Precision,0.4,-0.0024453359205294234,0.1650062757052695,0.1111111111111111,0.75
felt touch,sub08,Control,,gratitude,Specificity,0.88,-8.305726031887506e-5,0.04458577343790224,0.7885183476538585,0.96
felt touch,sub08,Control,,gratitude,F1,0.4000000000000001,-0.014537903015649944,0.14225475634947868,0.1111111111111111,0.6666666666666666
felt touch,sub08,Control,,gratitude,F1chance,0.2857142857142857,-0.0029678715423388513,0.06864516393075862,0.15384615384615385,0.4210526315789474
felt touch,sub09,Control,,attention,Recall,1,0,0,NA,NA
felt touch,sub09,Control,,attention,Precision,0.5555555555555556,0.0068679033778348275,0.12403170972768396,0.3333333333333333,0.8181818181818182
felt touch,sub09,Control,,attention,Specificity,1,0,0,NA,NA
felt touch,sub09,Control,,attention,F1,0.7142857142857143,-0.002443263312783106,0.10270869990569949,0.5,0.9
felt touch,sub09,Control,,attention,F1chance,0.2857142857142857,0.0013585347439089568,0.07102903055192553,0.15384615384615385,0.44103749000398873
felt touch,sub09,Control,,love,Recall,0.9,1.5002830416910307e-4,0.10201817729632122,0.6666666666666666,1
felt touch,sub09,Control,,love,Precision,1,0,0,NA,NA
felt touch,sub09,Control,,love,Specificity,0.9803921568627451,3.795927165506363e-4,0.019072582957918447,0.9375324044270479,1
felt touch,sub09,Control,,love,F1,0.9473684210526316,-0.003186786633648797,0.061298104562530986,0.8,1
felt touch,sub09,Control,,love,F1chance,0.2857142857142857,-0.0042600917679287975,0.07003100592997089,0.15384615384615385,0.4210526315789474
felt touch,sub09,Control,,happiness,Recall,0.4,0.006394300621119509,0.16470311999329906,0.1,0.75
felt touch,sub09,Control,,happiness,Precision,0.8,0.0026620074370073965,0.20301381431296334,0.3333333333333333,1
felt touch,sub09,Control,,happiness,Specificity,0.8909090909090909,0.0010892596234948204,0.043701867782228676,0.8,0.9649122807017544
felt touch,sub09,Control,,happiness,F1,0.5333333333333333,-0.01258358411184235,0.16516383788604513,0.16666666666666669,0.8181818181818181
felt touch,sub09,Control,,happiness,F1chance,0.2857142857142857,-0.003800014521635142,0.07321327218012699,0.125,0.4210526315789474
felt touch,sub09,Control,,calming,Recall,1,0,0,NA,NA
felt touch,sub09,Control,,calming,Precision,0.5882352941176471,0.0011677866793396996,0.12039235362817328,0.35304792046556943,0.841882411659601
felt touch,sub09,Control,,calming,Specificity,1,0,0,NA,NA
felt touch,sub09,Control,,calming,F1,0.7407407407407407,-0.006370668003788604,0.0969888492805648,0.5218554007817187,0.9141537398919195
felt touch,sub09,Control,,calming,F1chance,0.2857142857142857,-0.0025046363378449232,0.06747408845526975,0.15384615384615385,0.4210526315789474
felt touch,sub09,Control,,sadness,Recall,0.6,-0.003552613764804202,0.16785568368075202,0.25,0.9
felt touch,sub09,Control,,sadness,Precision,1,-0.0020000000000000018,0.04469897088298564,1,1
felt touch,sub09,Control,,sadness,Specificity,0.9259259259259259,-7.746165694575424e-4,0.03601291366802602,0.8490566037735849,0.9821428571428571
felt touch,sub09,Control,,sadness,F1,0.7499999999999999,-0.017438275774589673,0.14137449892026385,0.4,0.9473684210526316
felt touch,sub09,Control,,sadness,F1chance,0.2857142857142857,-0.0021809431968971005,0.06891095162621205,0.15384615384615385,0.4210526315789474
felt touch,sub09,Control,,gratitude,Recall,0.5,-0.0033285519734823077,0.17046381062327148,0.16666666666666666,0.8333333333333334
felt touch,sub09,Control,,gratitude,Precision,1,-0.0050000000000000044,0.07056897321046962,1,1
