experiment,PID,group,Experimenter,task,trial,cued,response
felt touch,sub19,Control,3,forced choice,54,happiness,happiness
felt touch,sub19,Control,3,forced choice,55,happiness,happiness
felt touch,sub19,Control,3,forced choice,56,attention,other
felt touch,sub19,Control,3,forced choice,57,gratitude,gratitude
felt touch,sub19,Control,3,forced choice,58,sadness,sadness
felt touch,sub19,Control,3,forced choice,59,love,love
felt touch,sub19,Control,3,forced choice,60,calming,other
felt touch,sub20,Control,3,forced choice,1,gratitude,attention
felt touch,sub20,Control,3,forced choice,2,sadness,calming
felt touch,sub20,Control,3,forced choice,3,happiness,happiness
felt touch,sub20,Control,3,forced choice,4,love,love
felt touch,sub20,Control,3,forced choice,5,attention,attention
felt touch,sub20,Control,3,forced choice,6,calming,calming
felt touch,sub20,Control,3,forced choice,7,love,love
felt touch,sub20,Control,3,forced choice,8,sadness,sadness
felt touch,sub20,Control,3,forced choice,9,gratitude,attention
felt touch,sub20,Control,3,forced choice,10,attention,attention
felt touch,sub20,Control,3,forced choice,11,calming,calming
felt touch,sub20,Control,3,forced choice,12,happiness,happiness
felt touch,sub20,Control,3,forced choice,13,attention,attention
felt touch,sub20,Control,3,forced choice,14,gratitude,other
felt touch,sub20,Control,3,forced choice,15,sadness,sadness
felt touch,sub20,Control,3,forced choice,16,calming,calming
felt touch,sub20,Control,3,forced choice,17,love,love
felt touch,sub20,Control,3,forced choice,18,happiness,happiness
felt touch,sub20,Control,3,forced choice,19,happiness,happiness
felt touch,sub20,Control,3,forced choice,20,love,love
felt touch,sub20,Control,3,forced choice,21,attention,attention
felt touch,sub20,Control,3,forced choice,22,calming,calming
felt touch,sub20,Control,3,forced choice,23,sadness,sadness
felt touch,sub20,Control,3,forced choice,24,gratitude,sadness
felt touch,sub20,Control,3,forced choice,25,gratitude,sadness
felt touch,sub20,Control,3,forced choice,26,calming,calming
felt touch,sub20,Control,3,forced choice,27,love,love
felt touch,sub20,Control,3,forced choice,28,sadness,calming
felt touch,sub20,Control,3,forced choice,29,happiness,happiness
felt touch,sub20,Control,3,forced choice,30,attention,attention
felt touch,sub20,Control,3,forced choice,31,calming,calming
felt touch,sub20,Control,3,forced choice,32,happiness,happiness
felt touch,sub20,Control,3,forced choice,33,sadness,sadness
felt touch,sub20,Control,3,forced choice,34,attention,attention
felt touch,sub20,Control,3,forced choice,35,love,love
felt touch,sub20,Control,3,forced choice,36,gratitude,attention
felt touch,sub20,Control,3,forced choice,37,calming,calming
felt touch,sub20,Control,3,forced choice,38,gratitude,other
felt touch,sub20,Control,3,forced choice,39,love,love
felt touch,sub20,Control,3,forced choice,40,happiness,happiness
felt touch,sub20,Control,3,forced choice,41,attention,attention
felt touch,sub20,Control,3,forced choice,42,sadness,sadness
felt touch,sub20,Control,3,forced choice,43,attention,attention
felt touch,sub20,Control,3,forced choice,44,love,love
felt touch,sub20,Control,3,forced choice,45,sadness,sadness
felt touch,sub20,Control,3,forced choice,46,calming,calming
felt touch,sub20,Control,3,forced choice,47,happiness,happiness
felt touch,sub20,Control,3,forced choice,48,gratitude,other
felt touch,sub20,Control,3,forced choice,49,attention,attention
felt touch,sub20,Control,3,forced choice,50,love,love
felt touch,sub20,Control,3,forced choice,51,sadness,sadness
felt touch,sub20,Control,3,forced choice,52,calming,calming
felt touch,sub20,Control,3,forced choice,53,happiness,happiness
felt touch,sub20,Control,3,forced choice,54,gratitude,other
felt touch,sub20,Control,3,forced choice,55,sadness,sadness
felt touch,sub20,Control,3,forced choice,56,gratitude,other
felt touch,sub20,Control,3,forced choice,57,attention,attention
felt touch,sub20,Control,3,forced choice,58,happiness,happiness
felt touch,sub20,Control,3,forced choice,59,calming,calming
felt touch,sub20,Control,3,forced choice,60,love,love
felt touch,sub21,Control,3,forced choice,1,happiness,attention
felt touch,sub21,Control,3,forced choice,2,calming,love
felt touch,sub21,Control,3,forced choice,3,attention,attention
felt touch,sub21,Control,3,forced choice,4,sadness,calming
felt touch,sub21,Control,3,forced choice,5,love,calming
felt touch,sub21,Control,3,forced choice,6,gratitude,attention
felt touch,sub21,Control,3,forced choice,7,calming,love
felt touch,sub21,Control,3,forced choice,8,happiness,happiness
felt touch,sub21,Control,3,forced choice,9,attention,attention
felt touch,sub21,Control,3,forced choice,10,sadness,gratitude
felt touch,sub21,Control,3,forced choice,11,gratitude,attention
felt touch,sub21,Control,3,forced choice,12,love,calming
felt touch,sub21,Control,3,forced choice,13,calming,love
felt touch,sub21,Control,3,forced choice,14,sadness,calming
felt touch,sub21,Control,3,forced choice,15,happiness,attention
felt touch,sub21,Control,3,forced choice,16,attention,attention
felt touch,sub21,Control,3,forced choice,17,gratitude,attention
felt touch,sub21,Control,3,forced choice,18,love,calming
felt touch,sub21,Control,3,forced choice,19,gratitude,gratitude
felt touch,sub21,Control,3,forced choice,20,sadness,calming
felt touch,sub21,Control,3,forced choice,21,attention,attention
felt touch,sub21,Control,3,forced choice,22,happiness,attention
felt touch,sub21,Control,3,forced choice,23,calming,love
felt touch,sub21,Control,3,forced choice,24,love,calming
felt touch,sub21,Control,3,forced choice,25,sadness,calming
felt touch,sub21,Control,3,forced choice,26,attention,attention
felt touch,sub21,Control,3,forced choice,27,calming,love
felt touch,sub21,Control,3,forced choice,28,love,calming
felt touch,sub21,Control,3,forced choice,29,happiness,attention
felt touch,sub21,Control,3,forced choice,30,gratitude,attention
felt touch,sub21,Control,3,forced choice,31,attention,attention
felt touch,sub21,Control,3,forced choice,32,happiness,attention
felt touch,sub21,Control,3,forced choice,33,love,calming
felt touch,sub21,Control,3,forced choice,34,sadness,calming
felt touch,sub21,Control,3,forced choice,35,gratitude,attention
felt touch,sub21,Control,3,forced choice,36,calming,love
felt touch,sub21,Control,3,forced choice,37,love,calming
felt touch,sub21,Control,3,forced choice,38,happiness,attention
felt touch,sub21,Control,3,forced choice,39,sadness,calming
felt touch,sub21,Control,3,forced choice,40,attention,attention
felt touch,sub21,Control,3,forced choice,41,gratitude,attention
felt touch,sub21,Control,3,forced choice,42,calming,calming
felt touch,sub21,Control,3,forced choice,43,happiness,happiness
felt touch,sub21,Control,3,forced choice,44,sadness,calming
felt touch,sub21,Control,3,forced choice,45,calming,calming
felt touch,sub21,Control,3,forced choice,46,gratitude,attention
felt touch,sub21,Control,3,forced choice,47,love,calming
felt touch,sub21,Control,3,forced choice,48,attention,attention
felt touch,sub21,Control,3,forced choice,49,gratitude,attention
felt touch,sub21,Control,3,forced choice,50,calming,love
felt touch,sub21,Control,3,forced choice,51,sadness,calming
felt touch,sub21,Control,3,forced choice,52,attention,attention
felt touch,sub21,Control,3,forced choice,53,love,calming
felt touch,sub21,Control,3,forced choice,54,happiness,attention
felt touch,sub21,Control,3,forced choice,55,calming,love
felt touch,sub21,Control,3,forced choice,56,sadness,calming
felt touch,sub21,Control,3,forced choice,57,attention,attention
felt touch,sub21,Control,3,forced choice,58,love,love
felt touch,sub21,Control,3,forced choice,59,happiness,attention
felt touch,sub21,Control,3,forced choice,60,gratitude,attention
felt touch,sub22,Control,3,forced choice,1,happiness,attention
felt touch,sub22,Control,3,forced choice,2,gratitude,other
felt touch,sub22,Control,3,forced choice,3,sadness,calming
felt touch,sub22,Control,3,forced choice,4,attention,attention
felt touch,sub22,Control,3,forced choice,5,calming,calming
felt touch,sub22,Control,3,forced choice,6,love,other
felt touch,sub22,Control,3,forced choice,7,sadness,sadness
felt touch,sub22,Control,3,forced choice,8,attention,attention
felt touch,sub22,Control,3,forced choice,9,calming,calming
felt touch,sub22,Control,3,forced choice,10,gratitude,other
felt touch,sub22,Control,3,forced choice,11,happiness,happiness
felt touch,sub22,Control,3,forced choice,12,love,love
felt touch,sub22,Control,3,forced choice,13,love,love
felt touch,sub22,Control,3,forced choice,14,calming,calming
felt touch,sub22,Control,3,forced choice,15,attention,attention
felt touch,sub22,Control,3,forced choice,16,sadness,calming
felt touch,sub22,Control,3,forced choice,17,gratitude,other
felt touch,sub22,Control,3,forced choice,18,happiness,happiness
felt touch,sub22,Control,3,forced choice,19,happiness,happiness
felt touch,sub22,Control,3,forced choice,20,attention,attention
felt touch,sub22,Control,3,forced choice,21,gratitude,other
felt touch,sub22,Control,3,forced choice,22,calming,calming
felt touch,sub22,Control,3,forced choice,23,love,other
felt touch,sub22,Control,3,forced choice,24,sadness,gratitude
felt touch,sub22,Control,3,forced choice,25,gratitude,other
felt touch,sub22,Control,3,forced choice,26,sadness,gratitude
felt touch,sub22,Control,3,forced choice,27,calming,love
felt touch,sub22,Control,3,forced choice,28,happiness,happiness
felt touch,sub22,Control,3,forced choice,29,attention,attention
felt touch,sub22,Control,3,forced choice,30,love,other
felt touch,sub22,Control,3,forced choice,31,gratitude,other
felt touch,sub22,Control,3,forced choice,32,love,calming
felt touch,sub22,Control,3,forced choice,33,calming,calming
felt touch,sub22,Control,3,forced choice,34,attention,attention
felt touch,sub22,Control,3,forced choice,35,happiness,attention
felt touch,sub22,Control,3,forced choice,36,sadness,sadness
felt touch,sub22,Control,3,forced choice,37,love,other
felt touch,sub22,Control,3,forced choice,38,gratitude,other
felt touch,sub22,Control,3,forced choice,39,happiness,attention
felt touch,sub22,Control,3,forced choice,40,calming,calming
felt touch,sub22,Control,3,forced choice,41,attention,attention
felt touch,sub22,Control,3,forced choice,42,sadness,sadness
felt touch,sub22,Control,3,forced choice,43,sadness,sadness
felt touch,sub22,Control,3,forced choice,44,calming,calming
felt touch,sub22,Control,3,forced choice,45,attention,attention
felt touch,sub22,Control,3,forced choice,46,happiness,happiness
felt touch,sub22,Control,3,forced choice,47,love,calming
felt touch,sub22,Control,3,forced choice,48,gratitude,other
felt touch,sub22,Control,3,forced choice,49,love,other
felt touch,sub22,Control,3,forced choice,50,attention,attention
felt touch,sub22,Control,3,forced choice,51,happiness,happiness
felt touch,sub22,Control,3,forced choice,52,gratitude,attention
felt touch,sub22,Control,3,forced choice,53,sadness,love
felt touch,sub22,Control,3,forced choice,54,calming,love
felt touch,sub22,Control,3,forced choice,55,attention,attention
felt touch,sub22,Control,3,forced choice,56,love,other
felt touch,sub22,Control,3,forced choice,57,happiness,attention
felt touch,sub22,Control,3,forced choice,58,gratitude,attention
felt touch,sub22,Control,3,forced choice,59,sadness,calming
felt touch,sub22,Control,3,forced choice,60,calming,love
felt touch,sub23,Control,3,forced choice,1,gratitude,attention
felt touch,sub23,Control,3,forced choice,2,happiness,happiness
felt touch,sub23,Control,3,forced choice,3,sadness,calming
felt touch,sub23,Control,3,forced choice,4,love,love
felt touch,sub23,Control,3,forced choice,5,attention,attention
felt touch,sub23,Control,3,forced choice,6,calming,other
felt touch,sub23,Control,3,forced choice,7,love,love
felt touch,sub23,Control,3,forced choice,8,calming,sadness
felt touch,sub23,Control,3,forced choice,9,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,10,attention,attention
felt touch,sub23,Control,3,forced choice,11,sadness,calming
felt touch,sub23,Control,3,forced choice,12,happiness,happiness
felt touch,sub23,Control,3,forced choice,13,love,love
felt touch,sub23,Control,3,forced choice,14,attention,attention
felt touch,sub23,Control,3,forced choice,15,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,16,happiness,happiness
felt touch,sub23,Control,3,forced choice,17,sadness,sadness
felt touch,sub23,Control,3,forced choice,18,calming,calming
felt touch,sub23,Control,3,forced choice,19,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,20,sadness,calming
felt touch,sub23,Control,3,forced choice,21,attention,attention
felt touch,sub23,Control,3,forced choice,22,love,love
felt touch,sub23,Control,3,forced choice,23,happiness,happiness
felt touch,sub23,Control,3,forced choice,24,calming,sadness
felt touch,sub23,Control,3,forced choice,25,sadness,calming
felt touch,sub23,Control,3,forced choice,26,attention,attention
felt touch,sub23,Control,3,forced choice,27,calming,sadness
felt touch,sub23,Control,3,forced choice,28,love,love
felt touch,sub23,Control,3,forced choice,29,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,30,happiness,happiness
felt touch,sub23,Control,3,forced choice,31,attention,attention
felt touch,sub23,Control,3,forced choice,32,happiness,happiness
felt touch,sub23,Control,3,forced choice,33,love,love
felt touch,sub23,Control,3,forced choice,34,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,35,sadness,calming
felt touch,sub23,Control,3,forced choice,36,calming,sadness
felt touch,sub23,Control,3,forced choice,37,calming,sadness
felt touch,sub23,Control,3,forced choice,38,sadness,calming
felt touch,sub23,Control,3,forced choice,39,attention,attention
felt touch,sub23,Control,3,forced choice,40,love,love
felt touch,sub23,Control,3,forced choice,41,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,42,happiness,happiness
felt touch,sub23,Control,3,forced choice,43,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,44,sadness,calming
felt touch,sub23,Control,3,forced choice,45,love,love
felt touch,sub23,Control,3,forced choice,46,attention,attention
felt touch,sub23,Control,3,forced choice,47,calming,sadness
felt touch,sub23,Control,3,forced choice,48,happiness,happiness
felt touch,sub23,Control,3,forced choice,49,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,50,attention,attention
felt touch,sub23,Control,3,forced choice,51,sadness,calming
felt touch,sub23,Control,3,forced choice,52,love,love
felt touch,sub23,Control,3,forced choice,53,calming,sadness
felt touch,sub23,Control,3,forced choice,54,happiness,happiness
felt touch,sub23,Control,3,forced choice,55,love,love
felt touch,sub23,Control,3,forced choice,56,attention,attention
felt touch,sub23,Control,3,forced choice,57,happiness,happiness
felt touch,sub23,Control,3,forced choice,58,calming,sadness
felt touch,sub23,Control,3,forced choice,59,gratitude,gratitude
felt touch,sub23,Control,3,forced choice,60,sadness,calming
felt touch,sub24,Control,3,forced choice,1,sadness,calming
felt touch,sub24,Control,3,forced choice,2,calming,calming
felt touch,sub24,Control,3,forced choice,3,happiness,happiness
felt touch,sub24,Control,3,forced choice,4,love,love
felt touch,sub24,Control,3,forced choice,5,attention,attention
felt touch,sub24,Control,3,forced choice,6,gratitude,attention
felt touch,sub24,Control,3,forced choice,7,sadness,sadness
felt touch,sub24,Control,3,forced choice,8,happiness,happiness
felt touch,sub24,Control,3,forced choice,9,gratitude,attention
felt touch,sub24,Control,3,forced choice,10,attention,attention
felt touch,sub24,Control,3,forced choice,11,calming,calming
felt touch,sub24,Control,3,forced choice,12,love,love
felt touch,sub24,Control,3,forced choice,13,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,14,calming,calming
felt touch,sub24,Control,3,forced choice,15,attention,attention
felt touch,sub24,Control,3,forced choice,16,happiness,happiness
felt touch,sub24,Control,3,forced choice,17,love,love
felt touch,sub24,Control,3,forced choice,18,sadness,sadness
felt touch,sub24,Control,3,forced choice,19,attention,attention
felt touch,sub24,Control,3,forced choice,20,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,21,love,love
felt touch,sub24,Control,3,forced choice,22,sadness,sadness
felt touch,sub24,Control,3,forced choice,23,happiness,happiness
felt touch,sub24,Control,3,forced choice,24,calming,calming
felt touch,sub24,Control,3,forced choice,25,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,26,happiness,happiness
felt touch,sub24,Control,3,forced choice,27,love,love
felt touch,sub24,Control,3,forced choice,28,sadness,sadness
felt touch,sub24,Control,3,forced choice,29,calming,calming
felt touch,sub24,Control,3,forced choice,30,attention,attention
felt touch,sub24,Control,3,forced choice,31,sadness,sadness
felt touch,sub24,Control,3,forced choice,32,attention,attention
felt touch,sub24,Control,3,forced choice,33,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,34,happiness,happiness
felt touch,sub24,Control,3,forced choice,35,calming,calming
felt touch,sub24,Control,3,forced choice,36,love,love
felt touch,sub24,Control,3,forced choice,37,love,love
felt touch,sub24,Control,3,forced choice,38,sadness,sadness
felt touch,sub24,Control,3,forced choice,39,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,40,calming,calming
felt touch,sub24,Control,3,forced choice,41,happiness,happiness
felt touch,sub24,Control,3,forced choice,42,attention,attention
felt touch,sub24,Control,3,forced choice,43,love,love
felt touch,sub24,Control,3,forced choice,44,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,45,calming,calming
felt touch,sub24,Control,3,forced choice,46,happiness,happiness
felt touch,sub24,Control,3,forced choice,47,attention,attention
felt touch,sub24,Control,3,forced choice,48,sadness,sadness
felt touch,sub24,Control,3,forced choice,49,calming,calming
felt touch,sub24,Control,3,forced choice,50,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,51,happiness,happiness
felt touch,sub24,Control,3,forced choice,52,love,love
felt touch,sub24,Control,3,forced choice,53,attention,attention
felt touch,sub24,Control,3,forced choice,54,sadness,sadness
felt touch,sub24,Control,3,forced choice,55,sadness,sadness
felt touch,sub24,Control,3,forced choice,56,happiness,happiness
felt touch,sub24,Control,3,forced choice,57,attention,attention
felt touch,sub24,Control,3,forced choice,58,gratitude,gratitude
felt touch,sub24,Control,3,forced choice,59,love,love
felt touch,sub24,Control,3,forced choice,60,calming,calming
felt touch,sub25,Control,3,forced choice,1,sadness,calming
felt touch,sub25,Control,3,forced choice,2,love,love
felt touch,sub25,Control,3,forced choice,3,gratitude,attention
felt touch,sub25,Control,3,forced choice,4,attention,attention
felt touch,sub25,Control,3,forced choice,5,happiness,happiness
felt touch,sub25,Control,3,forced choice,6,calming,calming
felt touch,sub25,Control,3,forced choice,7,love,love
felt touch,sub25,Control,3,forced choice,8,calming,calming
felt touch,sub25,Control,3,forced choice,9,attention,attention
felt touch,sub25,Control,3,forced choice,10,sadness,gratitude
felt touch,sub25,Control,3,forced choice,11,gratitude,attention
felt touch,sub25,Control,3,forced choice,12,happiness,happiness
felt touch,sub25,Control,3,forced choice,13,calming,calming
felt touch,sub25,Control,3,forced choice,14,happiness,happiness
felt touch,sub25,Control,3,forced choice,15,attention,attention
felt touch,sub25,Control,3,forced choice,16,sadness,gratitude
felt touch,sub25,Control,3,forced choice,17,love,love
felt touch,sub25,Control,3,forced choice,18,gratitude,attention
felt touch,sub25,Control,3,forced choice,19,calming,calming
felt touch,sub25,Control,3,forced choice,20,happiness,happiness
felt touch,sub25,Control,3,forced choice,21,love,love
felt touch,sub25,Control,3,forced choice,22,sadness,gratitude
felt touch,sub25,Control,3,forced choice,23,gratitude,attention
felt touch,sub25,Control,3,forced choice,24,attention,attention
felt touch,sub25,Control,3,forced choice,25,happiness,happiness
felt touch,sub25,Control,3,forced choice,26,calming,calming
felt touch,sub25,Control,3,forced choice,27,sadness,gratitude
felt touch,sub25,Control,3,forced choice,28,attention,attention
felt touch,sub25,Control,3,forced choice,29,gratitude,attention
felt touch,sub25,Control,3,forced choice,30,love,love
felt touch,sub25,Control,3,forced choice,31,gratitude,attention
felt touch,sub25,Control,3,forced choice,32,happiness,happiness
felt touch,sub25,Control,3,forced choice,33,calming,calming
felt touch,sub25,Control,3,forced choice,34,sadness,gratitude
felt touch,sub25,Control,3,forced choice,35,love,love
felt touch,sub25,Control,3,forced choice,36,attention,attention
felt touch,sub25,Control,3,forced choice,37,happiness,happiness
felt touch,sub25,Control,3,forced choice,38,gratitude,attention
felt touch,sub25,Control,3,forced choice,39,sadness,gratitude
felt touch,sub25,Control,3,forced choice,40,love,love
felt touch,sub25,Control,3,forced choice,41,attention,attention
felt touch,sub25,Control,3,forced choice,42,calming,calming
felt touch,sub25,Control,3,forced choice,43,gratitude,attention
felt touch,sub25,Control,3,forced choice,44,sadness,gratitude
felt touch,sub25,Control,3,forced choice,45,attention,attention
felt touch,sub25,Control,3,forced choice,46,love,love
felt touch,sub25,Control,3,forced choice,47,calming,calming
felt touch,sub25,Control,3,forced choice,48,happiness,happiness
felt touch,sub25,Control,3,forced choice,49,love,love
felt touch,sub25,Control,3,forced choice,50,happiness,happiness
felt touch,sub25,Control,3,forced choice,51,sadness,gratitude
felt touch,sub25,Control,3,forced choice,52,calming,calming
felt touch,sub25,Control,3,forced choice,53,gratitude,attention
felt touch,sub25,Control,3,forced choice,54,attention,attention
felt touch,sub25,Control,3,forced choice,55,happiness,happiness
felt touch,sub25,Control,3,forced choice,56,love,love
felt touch,sub25,Control,3,forced choice,57,sadness,gratitude
felt touch,sub25,Control,3,forced choice,58,calming,calming
felt touch,sub25,Control,3,forced choice,59,gratitude,attention
felt touch,sub25,Control,3,forced choice,60,attention,attention
felt touch,sub26,Control,3,forced choice,1,love,love
felt touch,sub26,Control,3,forced choice,2,happiness,happiness
felt touch,sub26,Control,3,forced choice,3,attention,attention
felt touch,sub26,Control,3,forced choice,4,calming,calming
felt touch,sub26,Control,3,forced choice,5,gratitude,attention
felt touch,sub26,Control,3,forced choice,6,sadness,sadness
felt touch,sub26,Control,3,forced choice,7,gratitude,attention
felt touch,sub26,Control,3,forced choice,8,sadness,calming
felt touch,sub26,Control,3,forced choice,9,attention,attention
felt touch,sub26,Control,3,forced choice,10,calming,calming
felt touch,sub26,Control,3,forced choice,11,love,love
felt touch,sub26,Control,3,forced choice,12,happiness,happiness
felt touch,sub26,Control,3,forced choice,13,love,love
felt touch,sub26,Control,3,forced choice,14,calming,calming
felt touch,sub26,Control,3,forced choice,15,gratitude,attention
felt touch,sub26,Control,3,forced choice,16,sadness,sadness
felt touch,sub26,Control,3,forced choice,17,happiness,happiness
felt touch,sub26,Control,3,forced choice,18,attention,attention
felt touch,sub26,Control,3,forced choice,19,love,love
felt touch,sub26,Control,3,forced choice,20,gratitude,attention
felt touch,sub26,Control,3,forced choice,21,calming,calming
felt touch,sub26,Control,3,forced choice,22,attention,attention
felt touch,sub26,Control,3,forced choice,23,sadness,sadness
felt touch,sub26,Control,3,forced choice,24,happiness,happiness
felt touch,sub26,Control,3,forced choice,25,calming,calming
felt touch,sub26,Control,3,forced choice,26,gratitude,attention
felt touch,sub26,Control,3,forced choice,27,happiness,happiness
felt touch,sub26,Control,3,forced choice,28,attention,attention
felt touch,sub26,Control,3,forced choice,29,love,love
felt touch,sub26,Control,3,forced choice,30,sadness,sadness
felt touch,sub26,Control,3,forced choice,31,calming,calming
felt touch,sub26,Control,3,forced choice,32,love,love
felt touch,sub26,Control,3,forced choice,33,sadness,sadness
felt touch,sub26,Control,3,forced choice,34,happiness,happiness
felt touch,sub26,Control,3,forced choice,35,gratitude,attention
felt touch,sub26,Control,3,forced choice,36,attention,attention
felt touch,sub26,Control,3,forced choice,37,attention,attention
felt touch,sub26,Control,3,forced choice,38,love,love
felt touch,sub26,Control,3,forced choice,39,gratitude,attention
felt touch,sub26,Control,3,forced choice,40,sadness,sadness
felt touch,sub26,Control,3,forced choice,41,happiness,happiness
felt touch,sub26,Control,3,forced choice,42,calming,calming
felt touch,sub26,Control,3,forced choice,43,gratitude,attention
felt touch,sub26,Control,3,forced choice,44,love,love
felt touch,sub26,Control,3,forced choice,45,sadness,sadness
felt touch,sub26,Control,3,forced choice,46,calming,calming
felt touch,sub26,Control,3,forced choice,47,happiness,happiness
felt touch,sub26,Control,3,forced choice,48,attention,attention
felt touch,sub26,Control,3,forced choice,49,happiness,happiness
felt touch,sub26,Control,3,forced choice,50,gratitude,attention
felt touch,sub26,Control,3,forced choice,51,love,love
felt touch,sub26,Control,3,forced choice,52,attention,attention
felt touch,sub26,Control,3,forced choice,53,calming,calming
felt touch,sub26,Control,3,forced choice,54,sadness,sadness
felt touch,sub26,Control,3,forced choice,55,calming,calming
felt touch,sub26,Control,3,forced choice,56,happiness,happiness
felt touch,sub26,Control,3,forced choice,57,gratitude,attention
felt touch,sub26,Control,3,forced choice,58,attention,attention
felt touch,sub26,Control,3,forced choice,59,love,love
felt touch,sub26,Control,3,forced choice,60,sadness,sadness
felt touch,sub27,Control,3,forced choice,1,calming,calming
felt touch,sub27,Control,3,forced choice,2,love,love
felt touch,sub27,Control,3,forced choice,3,attention,attention
felt touch,sub27,Control,3,forced choice,4,gratitude,other
felt touch,sub27,Control,3,forced choice,5,happiness,other
felt touch,sub27,Control,3,forced choice,6,sadness,sadness
felt touch,sub27,Control,3,forced choice,7,happiness,happiness
felt touch,sub27,Control,3,forced choice,8,calming,calming
felt touch,sub27,Control,3,forced choice,9,love,love
felt touch,sub27,Control,3,forced choice,10,sadness,calming
felt touch,sub27,Control,3,forced choice,11,attention,attention
felt touch,sub27,Control,3,forced choice,12,gratitude,other
felt touch,sub27,Control,3,forced choice,13,love,love
felt touch,sub27,Control,3,forced choice,14,gratitude,other
felt touch,sub27,Control,3,forced choice,15,sadness,calming
felt touch,sub27,Control,3,forced choice,16,calming,calming
felt touch,sub27,Control,3,forced choice,17,attention,attention
felt touch,sub27,Control,3,forced choice,18,happiness,happiness
felt touch,sub27,Control,3,forced choice,19,sadness,sadness
felt touch,sub27,Control,3,forced choice,20,calming,calming
felt touch,sub27,Control,3,forced choice,21,attention,attention
felt touch,sub27,Control,3,forced choice,22,gratitude,other
felt touch,sub27,Control,3,forced choice,23,happiness,happiness
felt touch,sub27,Control,3,forced choice,24,love,love
felt touch,sub27,Control,3,forced choice,25,attention,attention
felt touch,sub27,Control,3,forced choice,26,happiness,happiness
felt touch,sub27,Control,3,forced choice,27,love,love
felt touch,sub27,Control,3,forced choice,28,calming,calming
felt touch,sub27,Control,3,forced choice,29,sadness,sadness
felt touch,sub27,Control,3,forced choice,30,gratitude,other
felt touch,sub27,Control,3,forced choice,31,happiness,happiness
felt touch,sub27,Control,3,forced choice,32,sadness,calming
felt touch,sub27,Control,3,forced choice,33,love,love
felt touch,sub27,Control,3,forced choice,34,gratitude,other
felt touch,sub27,Control,3,forced choice,35,attention,attention
felt touch,sub27,Control,3,forced choice,36,calming,sadness
felt touch,sub27,Control,3,forced choice,37,gratitude,other
felt touch,sub27,Control,3,forced choice,38,attention,attention
felt touch,sub27,Control,3,forced choice,39,calming,calming
felt touch,sub27,Control,3,forced choice,40,sadness,sadness
felt touch,sub27,Control,3,forced choice,41,love,love
felt touch,sub27,Control,3,forced choice,42,happiness,happiness
felt touch,sub27,Control,3,forced choice,43,love,love
felt touch,sub27,Control,3,forced choice,44,sadness,sadness
felt touch,sub27,Control,3,forced choice,45,calming,calming
felt touch,sub27,Control,3,forced choice,46,happiness,happiness
felt touch,sub27,Control,3,forced choice,47,attention,attention
felt touch,sub27,Control,3,forced choice,48,gratitude,other
felt touch,sub27,Control,3,forced choice,49,happiness,happiness
felt touch,sub27,Control,3,forced choice,50,calming,calming
felt touch,sub27,Control,3,forced choice,51,love,love
felt touch,sub27,Control,3,forced choice,52,gratitude,other
felt touch,sub27,Control,3,forced choice,53,attention,attention
felt touch,sub27,Control,3,forced choice,54,sadness,sadness
felt touch,sub27,Control,3,forced choice,55,attention,attention
felt touch,sub27,Control,3,forced choice,56,happiness,happiness
felt touch,sub27,Control,3,forced choice,57,gratitude,calming
felt touch,sub27,Control,3,forced choice,58,love,love
felt touch,sub27,Control,3,forced choice,59,calming,calming
felt touch,sub27,Control,3,forced choice,60,sadness,sadness
felt touch,sub28,Control,3,forced choice,1,attention,attention
felt touch,sub28,Control,3,forced choice,2,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,3,love,love
felt touch,sub28,Control,3,forced choice,4,calming,sadness
felt touch,sub28,Control,3,forced choice,5,happiness,happiness
felt touch,sub28,Control,3,forced choice,6,sadness,gratitude
felt touch,sub28,Control,3,forced choice,7,love,love
felt touch,sub28,Control,3,forced choice,8,happiness,happiness
felt touch,sub28,Control,3,forced choice,9,attention,attention
felt touch,sub28,Control,3,forced choice,10,sadness,calming
felt touch,sub28,Control,3,forced choice,11,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,12,calming,calming
felt touch,sub28,Control,3,forced choice,13,gratitude,gratitude
felt touch,sub28,Control,3,forced choice,14,love,love
felt touch,sub28,Control,3,forced choice,15,calming,calming
felt touch,sub28,Control,3,forced choice,16,attention,attention
felt touch,sub28,Control,3,forced choice,17,happiness,happiness
felt touch,sub28,Control,3,forced choice,18,sadness,sadness
