experiment,PID,group,Experimenter,task,trial,cued,response
viewed touch,R_2CrFpwUVkj0e8I1,ASD,3,forced choice,5,calming,8.2
viewed touch,R_2CrFpwUVkj0e8I1,ASD,3,forced choice,4,gratitude,-8.4
viewed touch,R_2CrFpwUVkj0e8I1,ASD,3,forced choice,6,happiness,-8.6
viewed touch,R_2CrFpwUVkj0e8I1,ASD,3,forced choice,3,love,-9
viewed touch,R_2CrFpwUVkj0e8I1,ASD,3,forced choice,1,sadness,3
viewed touch,R_2who6Qy9Oo0roix,Control,3,forced choice,1,attention,-0.8000000000000007
viewed touch,R_2who6Qy9Oo0roix,Control,3,forced choice,2,calming,-4.8
viewed touch,R_2who6Qy9Oo0roix,Control,3,forced choice,4,gratitude,2.1999999999999993
viewed touch,R_2who6Qy9Oo0roix,Control,3,forced choice,6,happiness,-5.4
viewed touch,R_2who6Qy9Oo0roix,Control,3,forced choice,3,love,-10
viewed touch,R_2who6Qy9Oo0roix,Control,3,forced choice,5,sadness,4.800000000000001
viewed touch,R_3s6Mw0WTJvfUif3,Control,3,free text,2,attention,4.199999999999999
viewed touch,R_3s6Mw0WTJvfUif3,Control,3,free text,4,calming,10
viewed touch,R_3s6Mw0WTJvfUif3,Control,3,free text,5,gratitude,5.199999999999999
viewed touch,R_3s6Mw0WTJvfUif3,Control,3,free text,6,happiness,1.1999999999999993
viewed touch,R_3s6Mw0WTJvfUif3,Control,3,free text,1,love,10
viewed touch,R_3s6Mw0WTJvfUif3,Control,3,free text,3,sadness,9
viewed touch,R_3MiARCAT2fla3fL,ASD,3,free text,5,attention,-9.8
viewed touch,R_3MiARCAT2fla3fL,ASD,3,free text,6,calming,-2.2
viewed touch,R_3MiARCAT2fla3fL,ASD,3,free text,2,gratitude,-3.4000000000000004
viewed touch,R_3MiARCAT2fla3fL,ASD,3,free text,3,happiness,-1.4000000000000004
viewed touch,R_3MiARCAT2fla3fL,ASD,3,free text,4,love,-8
viewed touch,R_3MiARCAT2fla3fL,ASD,3,free text,1,sadness,-3.5999999999999996
viewed touch,R_3JKrFdhzOXUQwvF,Control,3,forced choice,2,attention,-0.40000000000000036
viewed touch,R_3JKrFdhzOXUQwvF,Control,3,forced choice,1,calming,1.8000000000000007
viewed touch,R_3JKrFdhzOXUQwvF,Control,3,forced choice,5,gratitude,4.800000000000001
viewed touch,R_3JKrFdhzOXUQwvF,Control,3,forced choice,4,happiness,-5.8
viewed touch,R_3JKrFdhzOXUQwvF,Control,3,forced choice,3,love,5.800000000000001
viewed touch,R_3JKrFdhzOXUQwvF,Control,3,forced choice,6,sadness,5
viewed touch,R_6lEgY56GHrkimVX,Control,3,forced choice,1,attention,1.8000000000000007
viewed touch,R_6lEgY56GHrkimVX,Control,3,forced choice,6,calming,0.40000000000000036
viewed touch,R_6lEgY56GHrkimVX,Control,3,forced choice,2,gratitude,0.1999999999999993
viewed touch,R_6lEgY56GHrkimVX,Control,3,forced choice,5,happiness,-0.5999999999999996
viewed touch,R_6lEgY56GHrkimVX,Control,3,forced choice,4,love,-1.1999999999999993
viewed touch,R_6lEgY56GHrkimVX,Control,3,forced choice,3,sadness,2
viewed touch,R_3oNsBk5aUKfbnD5,Control,3,free text,5,attention,0
viewed touch,R_3oNsBk5aUKfbnD5,Control,3,free text,1,calming,0
viewed touch,R_3oNsBk5aUKfbnD5,Control,3,free text,6,gratitude,2
viewed touch,R_3oNsBk5aUKfbnD5,Control,3,free text,4,happiness,2
viewed touch,R_3oNsBk5aUKfbnD5,Control,3,free text,2,love,6.800000000000001
viewed touch,R_3oNsBk5aUKfbnD5,Control,3,free text,3,sadness,3
viewed touch,R_1hY9ENg6nnrnU1V,ASD,3,free text,6,attention,-6.6
viewed touch,R_1hY9ENg6nnrnU1V,ASD,3,free text,2,calming,5.199999999999999
viewed touch,R_1hY9ENg6nnrnU1V,ASD,3,free text,5,gratitude,2
viewed touch,R_1hY9ENg6nnrnU1V,ASD,3,free text,3,happiness,-8.6
viewed touch,R_1hY9ENg6nnrnU1V,ASD,3,free text,1,love,-4
viewed touch,R_1hY9ENg6nnrnU1V,ASD,3,free text,4,sadness,10
viewed touch,R_xbUqjuuyLVtTlL3,ASD,3,forced choice,6,attention,-7.4
viewed touch,R_xbUqjuuyLVtTlL3,ASD,3,forced choice,4,calming,1.1999999999999993
viewed touch,R_xbUqjuuyLVtTlL3,ASD,3,forced choice,5,gratitude,-7.2
viewed touch,R_xbUqjuuyLVtTlL3,ASD,3,forced choice,3,happiness,-7.4
viewed touch,R_xbUqjuuyLVtTlL3,ASD,3,forced choice,1,love,0.1999999999999993
viewed touch,R_xbUqjuuyLVtTlL3,ASD,3,forced choice,2,sadness,5.199999999999999
viewed touch,R_sk7UrTZW67cdelH,Control,3,forced choice,6,attention,-2.8
viewed touch,R_sk7UrTZW67cdelH,Control,3,forced choice,3,calming,9.399999999999999
viewed touch,R_sk7UrTZW67cdelH,Control,3,forced choice,1,gratitude,-1.5999999999999996
viewed touch,R_sk7UrTZW67cdelH,Control,3,forced choice,5,happiness,3.5999999999999996
viewed touch,R_sk7UrTZW67cdelH,Control,3,forced choice,4,love,5.199999999999999
viewed touch,R_sk7UrTZW67cdelH,Control,3,forced choice,2,sadness,-1.1999999999999993
viewed touch,R_2EjdAOg24mBRiuC,Control,3,forced choice,2,attention,0.40000000000000036
viewed touch,R_2EjdAOg24mBRiuC,Control,3,forced choice,3,calming,5
viewed touch,R_2EjdAOg24mBRiuC,Control,3,forced choice,4,gratitude,1.5999999999999996
viewed touch,R_2EjdAOg24mBRiuC,Control,3,forced choice,6,happiness,-3.8
viewed touch,R_2EjdAOg24mBRiuC,Control,3,forced choice,1,love,2.5999999999999996
viewed touch,R_2EjdAOg24mBRiuC,Control,3,forced choice,5,sadness,4.800000000000001
viewed touch,R_1DTrBel11vBXMIR,Control,3,free text,6,attention,-4.4
viewed touch,R_1DTrBel11vBXMIR,Control,3,free text,4,calming,5.6
viewed touch,R_1DTrBel11vBXMIR,Control,3,free text,5,gratitude,0.40000000000000036
viewed touch,R_1DTrBel11vBXMIR,Control,3,free text,1,happiness,-2.5999999999999996
viewed touch,R_1DTrBel11vBXMIR,Control,3,free text,3,love,9.2
viewed touch,R_1DTrBel11vBXMIR,Control,3,free text,2,sadness,6.399999999999999
viewed touch,R_3P628lU1KWxNmHJ,Control,3,forced choice,6,attention,0.40000000000000036
viewed touch,R_3P628lU1KWxNmHJ,Control,3,forced choice,1,calming,3.5999999999999996
viewed touch,R_3P628lU1KWxNmHJ,Control,3,forced choice,2,gratitude,3.5999999999999996
viewed touch,R_3P628lU1KWxNmHJ,Control,3,forced choice,5,happiness,-2.2
viewed touch,R_3P628lU1KWxNmHJ,Control,3,forced choice,3,love,1.1999999999999993
viewed touch,R_3P628lU1KWxNmHJ,Control,3,forced choice,4,sadness,-0.8000000000000007
viewed touch,R_cvDAnSlEoWy4bXX,Control,3,free text,3,attention,0.1999999999999993
viewed touch,R_cvDAnSlEoWy4bXX,Control,3,free text,2,calming,10
viewed touch,R_cvDAnSlEoWy4bXX,Control,3,free text,5,gratitude,2.8000000000000007
viewed touch,R_cvDAnSlEoWy4bXX,Control,3,free text,6,happiness,10
viewed touch,R_cvDAnSlEoWy4bXX,Control,3,free text,4,love,10
viewed touch,R_cvDAnSlEoWy4bXX,Control,3,free text,1,sadness,-0.8000000000000007
viewed touch,R_u37vldfoBo3FYul,Control,3,forced choice,1,attention,-6.4
viewed touch,R_u37vldfoBo3FYul,Control,3,forced choice,5,calming,2
viewed touch,R_u37vldfoBo3FYul,Control,3,forced choice,6,gratitude,-7
viewed touch,R_u37vldfoBo3FYul,Control,3,forced choice,2,happiness,-10
viewed touch,R_u37vldfoBo3FYul,Control,3,forced choice,4,love,1.1999999999999993
viewed touch,R_u37vldfoBo3FYul,Control,3,forced choice,3,sadness,-5.6
viewed touch,R_SPK0B9AhhJYBTVf,Control,3,free text,3,attention,-7.2
viewed touch,R_SPK0B9AhhJYBTVf,Control,3,free text,6,calming,10
viewed touch,R_SPK0B9AhhJYBTVf,Control,3,free text,4,gratitude,-6.4
viewed touch,R_SPK0B9AhhJYBTVf,Control,3,free text,1,happiness,-4.2
viewed touch,R_SPK0B9AhhJYBTVf,Control,3,free text,2,love,10
viewed touch,R_SPK0B9AhhJYBTVf,Control,3,free text,5,sadness,10
viewed touch,R_2czNL44C8dKDp6d,Control,3,forced choice,6,attention,-2.5999999999999996
viewed touch,R_2czNL44C8dKDp6d,Control,3,forced choice,3,calming,2.8000000000000007
viewed touch,R_2czNL44C8dKDp6d,Control,3,forced choice,5,gratitude,3.4000000000000004
viewed touch,R_2czNL44C8dKDp6d,Control,3,forced choice,2,happiness,1.5999999999999996
viewed touch,R_2czNL44C8dKDp6d,Control,3,forced choice,1,love,5.6
viewed touch,R_2czNL44C8dKDp6d,Control,3,forced choice,4,sadness,7.399999999999999
viewed touch,R_1GPpy6cRxlr9e9U,Control,3,forced choice,4,attention,2.4000000000000004
viewed touch,R_1GPpy6cRxlr9e9U,Control,3,forced choice,2,calming,10
viewed touch,R_1GPpy6cRxlr9e9U,Control,3,forced choice,5,gratitude,0.8000000000000007
viewed touch,R_1GPpy6cRxlr9e9U,Control,3,forced choice,1,happiness,-4.2
viewed touch,R_1GPpy6cRxlr9e9U,Control,3,forced choice,3,love,8.8
viewed touch,R_1GPpy6cRxlr9e9U,Control,3,forced choice,6,sadness,3.4000000000000004
viewed touch,R_2fuDVwqkW4r2SRz,Control,3,free text,2,attention,3
viewed touch,R_2fuDVwqkW4r2SRz,Control,3,free text,4,calming,1.8000000000000007
viewed touch,R_2fuDVwqkW4r2SRz,Control,3,free text,6,gratitude,-4
viewed touch,R_2fuDVwqkW4r2SRz,Control,3,free text,1,happiness,10
viewed touch,R_2fuDVwqkW4r2SRz,Control,3,free text,3,love,10
viewed touch,R_2fuDVwqkW4r2SRz,Control,3,free text,5,sadness,-3.2
viewed touch,R_3fW3964xF4PKPEL,Control,3,forced choice,4,attention,6.600000000000001
viewed touch,R_3fW3964xF4PKPEL,Control,3,forced choice,3,calming,9.399999999999999
viewed touch,R_3fW3964xF4PKPEL,Control,3,forced choice,2,gratitude,7.600000000000001
viewed touch,R_3fW3964xF4PKPEL,Control,3,forced choice,6,happiness,10
viewed touch,R_3fW3964xF4PKPEL,Control,3,forced choice,1,love,10
viewed touch,R_3fW3964xF4PKPEL,Control,3,forced choice,5,sadness,10
viewed touch,R_1dymQ7DxQDWqNoX,Control,3,free text,2,attention,-7
viewed touch,R_1dymQ7DxQDWqNoX,Control,3,free text,3,calming,10
viewed touch,R_1dymQ7DxQDWqNoX,Control,3,free text,6,gratitude,-5.6
viewed touch,R_1dymQ7DxQDWqNoX,Control,3,free text,1,happiness,10
viewed touch,R_1dymQ7DxQDWqNoX,Control,3,free text,4,love,10
viewed touch,R_1dymQ7DxQDWqNoX,Control,3,free text,5,sadness,10
viewed touch,R_3CVMl6UWTIqOjTn,ASD,3,free text,6,attention,-10
viewed touch,R_3CVMl6UWTIqOjTn,ASD,3,free text,3,calming,10
viewed touch,R_3CVMl6UWTIqOjTn,ASD,3,free text,5,gratitude,6.800000000000001
viewed touch,R_3CVMl6UWTIqOjTn,ASD,3,free text,2,happiness,-10
viewed touch,R_3CVMl6UWTIqOjTn,ASD,3,free text,1,love,-6.2
viewed touch,R_3CVMl6UWTIqOjTn,ASD,3,free text,4,sadness,5.800000000000001
viewed touch,R_1JKKjVXfNpD1GT3,Control,3,forced choice,4,attention,-1.8000000000000007
viewed touch,R_1JKKjVXfNpD1GT3,Control,3,forced choice,2,calming,-10
viewed touch,R_1JKKjVXfNpD1GT3,Control,3,forced choice,5,gratitude,-4.2
viewed touch,R_1JKKjVXfNpD1GT3,Control,3,forced choice,1,happiness,-6.2
viewed touch,R_1JKKjVXfNpD1GT3,Control,3,forced choice,3,love,-8.8
viewed touch,R_1JKKjVXfNpD1GT3,Control,3,forced choice,6,sadness,-5.8
viewed touch,R_8kbl8DKnsl4ErxD,Control,3,free text,5,attention,-4
viewed touch,R_8kbl8DKnsl4ErxD,Control,3,free text,1,calming,-6.4
viewed touch,R_8kbl8DKnsl4ErxD,Control,3,free text,3,gratitude,-4.6
viewed touch,R_8kbl8DKnsl4ErxD,Control,3,free text,6,happiness,3.1999999999999993
viewed touch,R_8kbl8DKnsl4ErxD,Control,3,free text,2,love,-3.5999999999999996
viewed touch,R_8kbl8DKnsl4ErxD,Control,3,free text,4,sadness,1.1999999999999993
viewed touch,R_3luap9V1BDdFgrm,Control,3,forced choice,3,attention,-5
viewed touch,R_3luap9V1BDdFgrm,Control,3,forced choice,6,calming,9.8
viewed touch,R_3luap9V1BDdFgrm,Control,3,forced choice,2,gratitude,2
viewed touch,R_3luap9V1BDdFgrm,Control,3,forced choice,1,happiness,0.5999999999999996
viewed touch,R_3luap9V1BDdFgrm,Control,3,forced choice,4,love,10
viewed touch,R_3luap9V1BDdFgrm,Control,3,forced choice,5,sadness,9.600000000000001
viewed touch,R_3m8ZjAPYN6HRn40,Control,3,forced choice,4,attention,1.4000000000000004
viewed touch,R_3m8ZjAPYN6HRn40,Control,3,forced choice,3,calming,8.399999999999999
viewed touch,R_3m8ZjAPYN6HRn40,Control,3,forced choice,5,gratitude,5
viewed touch,R_3m8ZjAPYN6HRn40,Control,3,forced choice,2,happiness,4.6
viewed touch,R_3m8ZjAPYN6HRn40,Control,3,forced choice,1,love,10
viewed touch,R_3m8ZjAPYN6HRn40,Control,3,forced choice,6,sadness,5.199999999999999
viewed touch,R_2BwFkFVhfLlCKpX,Control,3,free text,3,attention,-2.5999999999999996
viewed touch,R_2BwFkFVhfLlCKpX,Control,3,free text,6,calming,-2
viewed touch,R_2BwFkFVhfLlCKpX,Control,3,free text,5,gratitude,-3.2
viewed touch,R_2BwFkFVhfLlCKpX,Control,3,free text,1,happiness,9.2
viewed touch,R_2BwFkFVhfLlCKpX,Control,3,free text,2,love,9
viewed touch,R_2BwFkFVhfLlCKpX,Control,3,free text,4,sadness,-0.5999999999999996
viewed touch,R_31nhmzQcwGn8LLx,Control,3,forced choice,3,attention,-7.4
viewed touch,R_31nhmzQcwGn8LLx,Control,3,forced choice,2,calming,-1.4000000000000004
viewed touch,R_31nhmzQcwGn8LLx,Control,3,forced choice,4,gratitude,-3.2
viewed touch,R_31nhmzQcwGn8LLx,Control,3,forced choice,6,happiness,-6.8
viewed touch,R_31nhmzQcwGn8LLx,Control,3,forced choice,1,love,7.199999999999999
viewed touch,R_31nhmzQcwGn8LLx,Control,3,forced choice,5,sadness,-7
viewed touch,R_YW6Q3MOEts5PpiV,Control,3,free text,5,attention,10
viewed touch,R_YW6Q3MOEts5PpiV,Control,3,free text,2,calming,10
viewed touch,R_YW6Q3MOEts5PpiV,Control,3,free text,3,gratitude,10
viewed touch,R_YW6Q3MOEts5PpiV,Control,3,free text,1,happiness,10
viewed touch,R_YW6Q3MOEts5PpiV,Control,3,free text,4,love,10
viewed touch,R_YW6Q3MOEts5PpiV,Control,3,free text,6,sadness,10
viewed touch,R_77pOgTGViZANSLv,Control,3,free text,2,attention,-2.2
viewed touch,R_77pOgTGViZANSLv,Control,3,free text,5,calming,5.199999999999999
viewed touch,R_77pOgTGViZANSLv,Control,3,free text,3,gratitude,4.6
viewed touch,R_77pOgTGViZANSLv,Control,3,free text,1,happiness,1
viewed touch,R_77pOgTGViZANSLv,Control,3,free text,6,love,2.8000000000000007
viewed touch,R_77pOgTGViZANSLv,Control,3,free text,4,sadness,7.199999999999999
viewed touch,R_xbFC6lIVwANHazn,ASD,3,forced choice,5,attention,7.600000000000001
viewed touch,R_xbFC6lIVwANHazn,ASD,3,forced choice,2,calming,4
viewed touch,R_xbFC6lIVwANHazn,ASD,3,forced choice,3,gratitude,1.1999999999999993
viewed touch,R_xbFC6lIVwANHazn,ASD,3,forced choice,4,happiness,-7.8
viewed touch,R_xbFC6lIVwANHazn,ASD,3,forced choice,1,love,-3.8
viewed touch,R_xbFC6lIVwANHazn,ASD,3,forced choice,6,sadness,5.6
viewed touch,R_2Xbtllds1teaoV2,Control,3,forced choice,5,attention,-10
viewed touch,R_2Xbtllds1teaoV2,Control,3,forced choice,2,calming,0.40000000000000036
viewed touch,R_2Xbtllds1teaoV2,Control,3,forced choice,3,gratitude,-10
viewed touch,R_2Xbtllds1teaoV2,Control,3,forced choice,4,happiness,-10
viewed touch,R_2Xbtllds1teaoV2,Control,3,forced choice,1,love,10
viewed touch,R_2Xbtllds1teaoV2,Control,3,forced choice,6,sadness,9.399999999999999
viewed touch,R_1i2wuV9LFXVWL1l,Control,3,free text,5,attention,0.5999999999999996
viewed touch,R_1i2wuV9LFXVWL1l,Control,3,free text,6,calming,-2.5999999999999996
viewed touch,R_1i2wuV9LFXVWL1l,Control,3,free text,4,gratitude,8.2
viewed touch,R_1i2wuV9LFXVWL1l,Control,3,free text,1,happiness,-2.2
viewed touch,R_1i2wuV9LFXVWL1l,Control,3,free text,3,love,10
viewed touch,R_1i2wuV9LFXVWL1l,Control,3,free text,2,sadness,5.800000000000001
viewed touch,R_2chhF9ab3dr6AYV,ASD,3,free text,2,attention,-6.4
viewed touch,R_2chhF9ab3dr6AYV,ASD,3,free text,3,calming,2.5999999999999996
viewed touch,R_2chhF9ab3dr6AYV,ASD,3,free text,6,gratitude,-7.8
viewed touch,R_2chhF9ab3dr6AYV,ASD,3,free text,1,happiness,-3.8
viewed touch,R_2chhF9ab3dr6AYV,ASD,3,free text,5,love,1.1999999999999993
viewed touch,R_2chhF9ab3dr6AYV,ASD,3,free text,4,sadness,-8.4
viewed touch,R_28OpeuVvAZfRxx9,Control,3,forced choice,1,attention,9
viewed touch,R_28OpeuVvAZfRxx9,Control,3,forced choice,4,calming,10
viewed touch,R_28OpeuVvAZfRxx9,Control,3,forced choice,6,gratitude,-8.8
viewed touch,R_28OpeuVvAZfRxx9,Control,3,forced choice,5,happiness,-9.2
viewed touch,R_28OpeuVvAZfRxx9,Control,3,forced choice,3,love,10
viewed touch,R_28OpeuVvAZfRxx9,Control,3,forced choice,2,sadness,9.8
viewed touch,R_31aA9K7L4GJnO8U,ASD,3,free text,6,attention,-1.1999999999999993
viewed touch,R_31aA9K7L4GJnO8U,ASD,3,free text,5,calming,10
viewed touch,R_31aA9K7L4GJnO8U,ASD,3,free text,2,gratitude,-3.8
viewed touch,R_31aA9K7L4GJnO8U,ASD,3,free text,1,happiness,-0.1999999999999993
viewed touch,R_31aA9K7L4GJnO8U,ASD,3,free text,3,love,10
viewed touch,R_31aA9K7L4GJnO8U,ASD,3,free text,4,sadness,10
viewed touch,R_2yeEsimB8z0936F,Control,3,free text,5,attention,0.1999999999999993
viewed touch,R_2yeEsimB8z0936F,Control,3,free text,2,calming,3.4000000000000004
viewed touch,R_2yeEsimB8z0936F,Control,3,free text,4,gratitude,3.5999999999999996
viewed touch,R_2yeEsimB8z0936F,Control,3,free text,6,happiness,4.800000000000001
viewed touch,R_2yeEsimB8z0936F,Control,3,free text,1,love,5.4
viewed touch,R_2yeEsimB8z0936F,Control,3,free text,3,sadness,2.5999999999999996
viewed touch,R_Au4y6fN35wNha49,Control,3,forced choice,2,attention,1.1999999999999993
viewed touch,R_Au4y6fN35wNha49,Control,3,forced choice,5,calming,2.1999999999999993
viewed touch,R_Au4y6fN35wNha49,Control,3,forced choice,1,gratitude,4.6
viewed touch,R_Au4y6fN35wNha49,Control,3,forced choice,4,happiness,-1.4000000000000004
viewed touch,R_Au4y6fN35wNha49,Control,3,forced choice,6,love,6.600000000000001
viewed touch,R_Au4y6fN35wNha49,Control,3,forced choice,3,sadness,5.4
viewed touch,R_7977Ih6yT3QaETL,ASD,3,forced choice,1,attention,1
viewed touch,R_7977Ih6yT3QaETL,ASD,3,forced choice,2,calming,5.800000000000001
viewed touch,R_7977Ih6yT3QaETL,ASD,3,forced choice,4,gratitude,4.199999999999999
viewed touch,R_7977Ih6yT3QaETL,ASD,3,forced choice,6,happiness,-3.5999999999999996
viewed touch,R_7977Ih6yT3QaETL,ASD,3,forced choice,5,love,10
viewed touch,R_7977Ih6yT3QaETL,ASD,3,forced choice,3,sadness,6.199999999999999
viewed touch,R_1DHmn0mcKBgKfSA,Control,3,free text,3,attention,-9.6
viewed touch,R_1DHmn0mcKBgKfSA,Control,3,free text,2,calming,9.399999999999999
viewed touch,R_1DHmn0mcKBgKfSA,Control,3,free text,4,gratitude,-2.8
viewed touch,R_1DHmn0mcKBgKfSA,Control,3,free text,6,happiness,1.1999999999999993
viewed touch,R_1DHmn0mcKBgKfSA,Control,3,free text,5,love,10
viewed touch,R_1DHmn0mcKBgKfSA,Control,3,free text,1,sadness,5.6
viewed touch,R_2sSxvyyxlKyW2sM,ASD,3,forced choice,5,attention,-2.2
viewed touch,R_2sSxvyyxlKyW2sM,ASD,3,forced choice,6,calming,7.399999999999999
viewed touch,R_2sSxvyyxlKyW2sM,ASD,3,forced choice,4,gratitude,-9.6
viewed touch,R_2sSxvyyxlKyW2sM,ASD,3,forced choice,1,happiness,-0.8000000000000007
viewed touch,R_2sSxvyyxlKyW2sM,ASD,3,forced choice,2,love,2.5999999999999996
viewed touch,R_2sSxvyyxlKyW2sM,ASD,3,forced choice,3,sadness,-7
viewed touch,R_2e5zkwDswRyVhfS,Control,3,forced choice,2,attention,4.199999999999999
viewed touch,R_2e5zkwDswRyVhfS,Control,3,forced choice,3,calming,9
viewed touch,R_2e5zkwDswRyVhfS,Control,3,forced choice,1,gratitude,6.600000000000001
viewed touch,R_2e5zkwDswRyVhfS,Control,3,forced choice,6,happiness,-0.1999999999999993
viewed touch,R_2e5zkwDswRyVhfS,Control,3,forced choice,5,love,10
viewed touch,R_2e5zkwDswRyVhfS,Control,3,forced choice,4,sadness,5
viewed touch,R_2SrDrIWQKzzXNfM,ASD,3,free text,4,attention,10
viewed touch,R_2SrDrIWQKzzXNfM,ASD,3,free text,2,calming,10
viewed touch,R_2SrDrIWQKzzXNfM,ASD,3,free text,5,gratitude,10
viewed touch,R_2SrDrIWQKzzXNfM,ASD,3,free text,6,happiness,-4.6
viewed touch,R_2SrDrIWQKzzXNfM,ASD,3,free text,1,love,10
viewed touch,R_2SrDrIWQKzzXNfM,ASD,3,free text,3,sadness,10
viewed touch,R_0wD8SReVLQ58BJD,Control,3,forced choice,5,attention,-10
viewed touch,R_0wD8SReVLQ58BJD,Control,3,forced choice,4,calming,3.5999999999999996
viewed touch,R_0wD8SReVLQ58BJD,Control,3,forced choice,3,gratitude,-4.8
viewed touch,R_0wD8SReVLQ58BJD,Control,3,forced choice,6,happiness,-10
viewed touch,R_0wD8SReVLQ58BJD,Control,3,forced choice,1,love,3.5999999999999996
viewed touch,R_0wD8SReVLQ58BJD,Control,3,forced choice,2,sadness,6.199999999999999
viewed touch,R_2pWZnaTUvcw0QPE,Control,3,free text,2,attention,-2.5999999999999996
viewed touch,R_2pWZnaTUvcw0QPE,Control,3,free text,6,calming,-6
viewed touch,R_2pWZnaTUvcw0QPE,Control,3,free text,3,gratitude,3.5999999999999996
viewed touch,R_2pWZnaTUvcw0QPE,Control,3,free text,1,happiness,0.5999999999999996
viewed touch,R_2pWZnaTUvcw0QPE,Control,3,free text,5,love,-3.5999999999999996
viewed touch,R_2pWZnaTUvcw0QPE,Control,3,free text,4,sadness,3.1999999999999993
viewed touch,R_1H8cF5KgS911jke,Control,3,free text,6,attention,2.4000000000000004
viewed touch,R_1H8cF5KgS911jke,Control,3,free text,1,calming,10
viewed touch,R_1H8cF5KgS911jke,Control,3,free text,3,gratitude,8
viewed touch,R_1H8cF5KgS911jke,Control,3,free text,4,happiness,7.600000000000001
viewed touch,R_1H8cF5KgS911jke,Control,3,free text,5,love,10
viewed touch,R_1H8cF5KgS911jke,Control,3,free text,2,sadness,10
viewed touch,R_3sglr160uXp6Y4O,Control,3,forced choice,3,attention,-4.8
viewed touch,R_3sglr160uXp6Y4O,Control,3,forced choice,1,calming,10
viewed touch,R_3sglr160uXp6Y4O,Control,3,forced choice,2,gratitude,4
viewed touch,R_3sglr160uXp6Y4O,Control,3,forced choice,6,happiness,-5.8
viewed touch,R_3sglr160uXp6Y4O,Control,3,forced choice,5,love,2.4000000000000004
viewed touch,R_3sglr160uXp6Y4O,Control,3,forced choice,4,sadness,1.4000000000000004
viewed touch,R_2D77AwJfkYhSDiF,Control,3,free text,3,attention,0
viewed touch,R_2D77AwJfkYhSDiF,Control,3,free text,2,calming,-7
viewed touch,R_2D77AwJfkYhSDiF,Control,3,free text,4,gratitude,0
viewed touch,R_2D77AwJfkYhSDiF,Control,3,free text,6,happiness,-6.4
viewed touch,R_2D77AwJfkYhSDiF,Control,3,free text,1,love,-0.8000000000000007
viewed touch,R_2D77AwJfkYhSDiF,Control,3,free text,5,sadness,-8.6
viewed touch,R_2VEWR99Yc4DLKja,ASD,3,forced choice,4,attention,-10
viewed touch,R_2VEWR99Yc4DLKja,ASD,3,forced choice,2,calming,-10
viewed touch,R_2VEWR99Yc4DLKja,ASD,3,forced choice,6,gratitude,-10
viewed touch,R_2VEWR99Yc4DLKja,ASD,3,forced choice,3,happiness,-10
viewed touch,R_2VEWR99Yc4DLKja,ASD,3,forced choice,1,love,-10
viewed touch,R_2VEWR99Yc4DLKja,ASD,3,forced choice,5,sadness,-10
viewed touch,R_sUmovrMvQRjslc5,ASD,3,free text,3,attention,3
viewed touch,R_sUmovrMvQRjslc5,ASD,3,free text,5,calming,10
viewed touch,R_sUmovrMvQRjslc5,ASD,3,free text,6,gratitude,3.4000000000000004
viewed touch,R_sUmovrMvQRjslc5,ASD,3,free text,2,happiness,8.2
viewed touch,R_sUmovrMvQRjslc5,ASD,3,free text,4,love,10
viewed touch,R_sUmovrMvQRjslc5,ASD,3,free text,1,sadness,2.8000000000000007
viewed touch,R_2SfqZhHs3bZqQUs,Control,3,forced choice,2,attention,-5.8
viewed touch,R_2SfqZhHs3bZqQUs,Control,3,forced choice,1,calming,5.6
viewed touch,R_2SfqZhHs3bZqQUs,Control,3,forced choice,5,gratitude,-6.2
viewed touch,R_2SfqZhHs3bZqQUs,Control,3,forced choice,6,happiness,1.4000000000000004
viewed touch,R_2SfqZhHs3bZqQUs,Control,3,forced choice,3,love,10
viewed touch,R_2SfqZhHs3bZqQUs,Control,3,forced choice,4,sadness,6.399999999999999
viewed touch,R_tR63rPSvmpW5j3j,Control,3,free text,2,attention,10
viewed touch,R_tR63rPSvmpW5j3j,Control,3,free text,3,calming,10
viewed touch,R_tR63rPSvmpW5j3j,Control,3,free text,1,gratitude,10
viewed touch,R_tR63rPSvmpW5j3j,Control,3,free text,4,happiness,10
viewed touch,R_tR63rPSvmpW5j3j,Control,3,free text,6,love,-6.4
viewed touch,R_tR63rPSvmpW5j3j,Control,3,free text,5,sadness,10
viewed touch,R_2QAIdADZpftuTSQ,Control,3,forced choice,2,attention,-7.6
viewed touch,R_2QAIdADZpftuTSQ,Control,3,forced choice,4,calming,-0.8000000000000007
viewed touch,R_2QAIdADZpftuTSQ,Control,3,forced choice,3,gratitude,-8.4
viewed touch,R_2QAIdADZpftuTSQ,Control,3,forced choice,1,happiness,3
viewed touch,R_2QAIdADZpftuTSQ,Control,3,forced choice,5,love,9
viewed touch,R_2QAIdADZpftuTSQ,Control,3,forced choice,6,sadness,-10
viewed touch,R_AtFyyNf4D5QnXVf,Control,3,free text,1,attention,6.199999999999999
viewed touch,R_AtFyyNf4D5QnXVf,Control,3,free text,5,calming,8
viewed touch,R_AtFyyNf4D5QnXVf,Control,3,free text,3,gratitude,8
viewed touch,R_AtFyyNf4D5QnXVf,Control,3,free text,2,happiness,6
viewed touch,R_AtFyyNf4D5QnXVf,Control,3,free text,4,love,9.8
viewed touch,R_AtFyyNf4D5QnXVf,Control,3,free text,6,sadness,3
